frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections,good_flags,peak_labels,peak_features
5.400000000000000000e+01,7.581584111338038667e+01,3.719323921001716116e+01,-7.399675679806201438e-03,2.375101742295980785e+02,2.414185005344382517e-02,nan,1.385807632455208974e-05,1.062789785042196300e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000000e+01,1.992113241044112115e+01,3.677563205713772021e+01,-8.015115049265334607e-03,2.573193806187881023e+02,1.306161376716891143e-01,nan,9.605441782984708201e-05,5.176212425903969461e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000000e+01,4.778688326851976598e+01,4.518481164894996027e+01,-6.727829288934815584e-03,2.158853895976044726e+02,2.405045974300512590e-02,nan,1.078264278225195617e-05,9.937412886078911711e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000000e+01,8.024053515669133674e+01,2.206438604076303278e+01,-6.714307613636006679e-03,2.154501661296012571e+02,3.480184502768868260e-02,nan,1.530601712578306655e-05,1.125010645872245085e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000000e+01,1.305651266737677929e+02,4.976530303302769909e+01,-7.484051200159056241e-03,2.402259772474223780e+02,4.179193350327836676e-02,nan,2.321373379411442628e-05,1.834934502264876244e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000000e+01,8.633309620487652580e+01,3.566367781556373018e+01,-8.011468422705206663e-03,2.572020062977118187e+02,2.752044446730939065e-02,nan,1.772081487100474515e-05,1.062789785042196300e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000000e+01,1.083825882549983106e+02,1.628348409638509153e+01,-7.491234236573408693e-03,2.404571783338235207e+02,2.672888502111658848e-02,nan,1.499920758016979567e-05,1.516978647977394168e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000000e+01,6.293200233573847413e+01,4.057031728931188752e+01,-1.203604666362284191e-03,3.807663845294603533e+01,3.485054903112311253e-01,nan,9.345765701955209581e-06,1.331908247597868211e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000000e+01,1.374128183611736631e+02,1.181469382019051295e+01,-1.160475356624054467e-02,3.728594220494161391e+02,1.049927658671454545e-01,nan,1.676178852201686562e-04,3.959872739477928949e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000000e+01,8.351098159372464025e+00,5.302926746826057780e+01,-6.454467096266029193e-03,2.070866543162778157e+02,4.151844385297542850e-02,nan,1.758197027839939418e-05,1.627860775505730118e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000000e+01,6.259415977966559552e+01,6.060722720098607574e+00,-7.345385757118363078e-03,2.357627392477871240e+02,2.619111184908429202e-02,nan,1.404136369684450324e-05,1.818220453523469615e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+01,3.787773476395028638e+01,4.443584517253353283e+01,-6.715145630032198776e-03,2.154771394442338419e+02,2.517281325318210250e-02,nan,1.126536781656710370e-05,9.937412886078911711e+00,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+01,2.326572253684176061e+01,2.851167824834159603e+01,-7.771008606695209084e-03,2.494623029897566369e+02,3.034044735351293376e-02,nan,1.904362515946035264e-05,1.966278429377550907e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000000e+01,3.060729794422669059e+01,8.619463784437838783e+00,-7.454753022081025103e-03,2.392829539616598709e+02,7.227086230444790260e-02,nan,4.385357462826124911e-05,2.120374791729662434e+01,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
