frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.800000000000000000e+01,1.271673558713617069e+02,5.706666527742667938e+01,-8.277520601103260933e-03,2.570613998078386544e+02,3.083390214429626575e-02,nan,nan,1.008304963701798584e+01,1.000000000000000000e+00
1.900000000000000000e+01,2.013654487693489727e+02,5.693301898744201850e+01,-8.500246275098577095e-03,2.640420221995606198e+02,4.546938397466926407e-02,nan,nan,5.778837680632876506e+00,1.000000000000000000e+00
1.900000000000000000e+01,8.027522972862236372e+01,1.224383992654471314e+02,-7.843892135362242127e-03,2.434707053749039005e+02,3.008347730764526773e-02,nan,nan,2.076706947588654728e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.522118208841876594e+02,1.381513416280469073e+02,-7.024912719838034142e-03,2.178024205121186014e+02,3.302261744578727232e-02,nan,nan,1.715379909028723660e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.693635084277614737e+02,1.384204840393351787e+02,-7.944993604345307325e-03,2.466394068791319683e+02,3.790799678995582234e-02,nan,nan,1.668191391486320541e+01,1.000000000000000000e+00
1.900000000000000000e+01,1.476522081730620926e+02,6.400513302937788751e+01,-9.683256310441161821e-03,3.011196800833924954e+02,3.741009769220593473e-02,nan,nan,7.935136224375372471e+00,1.000000000000000000e+00
1.900000000000000000e+01,1.422755369714293749e+02,9.138324019057850478e+01,-6.838968387327709793e-03,2.119745913811013054e+02,5.550680072047275981e-02,nan,nan,1.479026787328225723e+01,1.000000000000000000e+00
2.000000000000000000e+01,3.771813411510829894e+01,1.004519404186121392e+02,-1.574527422211042735e-02,4.911142021074130639e+02,1.111935961582044552e-02,nan,nan,1.934374514229656938e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.559768485635875379e+02,1.093021681929049294e+02,-8.656617611333633153e-03,2.689429805469528674e+02,3.367867094216814294e-02,nan,nan,1.447672966204386569e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.397613706321141933e+02,6.316783391809115500e+01,-7.760029412438362861e-03,2.408422971138719220e+02,3.345346525062523613e-01,nan,nan,4.009399047299840646e+00,1.000000000000000000e+00
2.000000000000000000e+01,1.973203592195320084e+02,9.550569538100423017e+01,-8.281694982590159446e-03,2.571922324162053428e+02,2.809892376869871367e-02,nan,nan,1.335924345542363234e+01,1.000000000000000000e+00
2.000000000000000000e+01,1.210761069906422165e+02,1.238984153127295116e+02,-1.814740304648180050e-02,5.664012310269445152e+02,8.908768891180085525e-03,nan,nan,1.479781548706233707e+01,1.000000000000000000e+00
2.100000000000000000e+01,2.035563760259621802e+02,3.207141498170390292e+01,-8.811391954746323682e-03,2.737938862728612435e+02,3.779009453839943244e-02,nan,nan,3.088781391246924191e+00,1.000000000000000000e+00
2.100000000000000000e+01,1.696452013456534758e+01,7.906424029503075701e+01,-9.396251889659354428e-03,2.921244463939220850e+02,8.622159763967141011e-02,nan,nan,5.336175110378396980e+00,1.000000000000000000e+00
2.100000000000000000e+01,2.103884409429753930e+02,1.045931362841070182e+02,-1.401486778270256278e-02,4.368801584023107125e+02,3.587988603379854702e-02,nan,nan,9.285486089963022494e+00,1.000000000000000000e+00
2.200000000000000000e+01,1.635816185320892941e+02,5.987142145471553789e+01,-2.432907177132439397e-02,7.601458242962004306e+02,5.625723349931832651e-03,nan,nan,1.645702542286365144e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.218684379882018654e+01,1.594354038407006513e+01,-9.443612073067741627e-03,2.936087995483931650e+02,3.062426628592962441e-02,nan,nan,1.233172102950540427e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.961882030933375063e+02,4.817510365824501406e+01,-1.748032974528203332e-02,5.454939564422782041e+02,9.752242823252377235e-03,nan,nan,8.956543018309890414e+00,1.000000000000000000e+00
2.200000000000000000e+01,4.175003633971407169e+01,5.014378077358606589e+01,-7.156233206902681311e-03,2.219182402829214027e+02,5.244814150568821720e-02,nan,nan,1.065200823119637263e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.793734547177153615e+02,6.995689914998295933e+01,-6.968197681415498439e-03,2.160248694105421805e+02,8.914872591249600742e-02,nan,nan,7.058784707094480915e+00,1.000000000000000000e+00
2.200000000000000000e+01,1.698565355898936389e+02,1.134167750708084270e+02,-1.749388927466120902e-02,5.459189364309232815e+02,1.041008107742169564e-02,nan,nan,8.818607735265151959e+00,1.000000000000000000e+00
2.200000000000000000e+01,2.169420801356879167e+02,1.215153574443487372e+02,-1.575133230593704983e-02,4.913040733281504799e+02,2.320206662475232662e-02,nan,nan,9.040822053664932412e+00,1.000000000000000000e+00
2.200000000000000000e+01,8.694734481014043581e+01,5.916667759224142031e+01,-8.141799367792036321e-03,2.528076527508003437e+02,3.798797034216039314e-02,nan,nan,1.730067808898620996e+01,1.000000000000000000e+00
2.200000000000000000e+01,1.804683424696605982e+02,9.189535012362527766e+01,-9.487624424371132043e-03,2.949882256356939365e+02,2.648882573774458127e-02,nan,nan,1.723441502968479710e+01,1.000000000000000000e+00
2.300000000000000000e+01,1.290174073644557211e+02,1.716355504769311935e+01,-1.636459423162652665e-02,5.105248028186739475e+02,1.079859527018955934e-02,nan,nan,1.061421815676710345e+01,1.000000000000000000e+00
2.300000000000000000e+01,1.358901036487856686e+02,6.212448706096293449e+01,-1.434579765409754390e-02,4.472520945554730361e+02,6.782428459370237750e-02,nan,nan,4.009399047299840646e+00,1.000000000000000000e+00
2.300000000000000000e+01,1.863988914077037577e+02,6.927156648909789283e+01,-8.352777361967905767e-03,2.594200817711549121e+02,4.156139306811112988e-02,nan,nan,7.058784707094480915e+00,1.000000000000000000e+00
2.300000000000000000e+01,2.201814684338850725e+02,1.130748108471467788e+02,-1.518657438105849682e-02,4.736035462825233253e+02,1.627330353193079393e-02,nan,nan,9.040822053664932412e+00,1.000000000000000000e+00
2.300000000000000000e+01,1.021556296214767485e+02,1.155250557422587292e+02,-1.526069670351818883e-02,4.759266729100330053e+02,1.221453099925784436e-02,nan,nan,1.352355763055358651e+01,1.000000000000000000e+00
2.300000000000000000e+01,1.091780605606541457e+02,1.361472032859140882e+02,-7.534862471709706695e-03,2.337851610409150283e+02,6.784239816670945000e-02,nan,nan,8.957648567311945698e+00,1.000000000000000000e+00
