frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
1.400000000000000000e+01,7.820148912232667726e+01,1.539387477496352403e+02,-9.602379504254942785e-03,2.987850453646717597e+02,3.945558146947603095e-02,nan,nan,9.517982405134109314e+00,1.000000000000000000e+00
1.400000000000000000e+01,1.815311314289909319e+02,6.840014304435740655e+00,-1.619286801124643696e-02,5.052024893723324226e+02,1.710924919957279577e-02,nan,nan,1.019715983791446590e+01,1.000000000000000000e+00
1.400000000000000000e+01,7.293566093492987079e+01,8.887017330745965182e+01,-1.689977378723762219e-02,5.273431369555208903e+02,3.006661678264332949e-02,nan,nan,6.953946636933215686e+00,1.000000000000000000e+00
1.400000000000000000e+01,1.630445572520726785e+02,1.469003966402591743e+02,-2.703650749087762022e-03,8.271336038515974565e+01,2.339154380441269554e-01,nan,nan,1.863144751955811529e+01,1.000000000000000000e+00
1.500000000000000000e+01,2.258780468108487867e+02,1.637406072646595590e+01,-1.599069404190666191e-02,4.988702980709246617e+02,1.604009448369170254e-02,nan,nan,7.410446488184176062e+00,1.000000000000000000e+00
1.500000000000000000e+01,8.251899905295978499e+01,4.785814516635585392e+01,-1.047382776515760200e-02,3.260792470630163393e+02,2.871891734970533072e-02,nan,nan,1.045497876294651363e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.603578187877672576e+02,4.718671313268924905e+01,-9.218464393376273394e-03,2.867606292960564929e+02,1.422200321102208287e-01,nan,nan,6.658867888121846157e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.674083662315855747e+02,6.501255485776692922e+01,-1.623741465308296134e-02,5.065977127973130791e+02,1.828602113049537792e-02,nan,nan,6.753577617583015780e+00,1.000000000000000000e+00
1.500000000000000000e+01,1.311589643531592912e+02,3.095557902155091767e+01,-8.931670671482018486e-03,2.777781044091600506e+02,3.182836135729516513e-02,nan,nan,1.368437398010959960e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.355620330209120823e+02,9.060815628817861977e+01,-7.313630498830801970e-03,2.271002652192328810e+02,7.843588410259416666e-02,nan,nan,8.163660291976611916e+00,1.000000000000000000e+00
1.500000000000000000e+01,2.099937666480970790e+02,1.193250475338592196e+02,-2.040543569384665849e-03,6.194450706082174918e+01,3.110810002353433523e-01,nan,nan,1.120579759402554032e+01,1.000000000000000000e+00
1.500000000000000000e+01,1.196117050417238090e+02,1.524787236058856763e+02,-2.645933709465859811e-03,8.090563341897154714e+01,2.549324822688647796e-01,nan,nan,7.186891047867256965e+00,1.000000000000000000e+00
1.600000000000000000e+01,8.547356396875815676e+01,9.849569231646438539e+01,-8.723385081428431873e-03,2.712544940460012413e+02,3.317448829247726660e-02,nan,nan,1.580663242687676195e+01,1.000000000000000000e+00
1.600000000000000000e+01,6.315662506463215209e+01,1.490588888283040205e+02,-9.281492978087521259e-03,2.887347165494845740e+02,3.156768908092200121e-02,nan,nan,9.905167441207348489e+00,1.000000000000000000e+00
1.600000000000000000e+01,2.141468826458782644e+02,1.297328103687456178e+02,-1.891730941659610201e-03,5.728362005396588330e+01,3.183859834544754408e-01,nan,nan,1.120579759402554032e+01,1.000000000000000000e+00
1.700000000000000000e+01,1.604032217419559103e+01,1.146939557090255875e+02,-3.117010486145501379e-03,9.565999708570491578e+01,2.571192780576522230e-01,nan,nan,1.158467067748287249e+01,1.000000000000000000e+00
