frame_indices,x_coords,y_coords,contrasts,calibrated_values,fit_errors,diffblur_errors,residual_errors,neareast_neighbour_distances,selections
9.000000000000000000e+00,1.623408479072999739e+02,7.542999127422565664e+01,-8.439453823600565757e-03,2.621366776536793850e+02,6.288717422381084887e-02,nan,nan,6.340286416379128376e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.133286281354898506e+01,1.149294724227173106e+02,-7.775290749642040089e-03,2.413206148142994323e+02,2.063846563991159622e-01,nan,nan,5.640364739950246786e+00,1.000000000000000000e+00
9.000000000000000000e+00,9.231809124128078281e+01,1.529746040383040508e+02,-6.607338240394454269e-03,2.047148868249300051e+02,7.091106178759731815e-02,nan,nan,9.189200778744670117e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.838231315934702366e+02,1.593282052030425575e+02,-6.460424421054706060e-03,2.001103440322656581e+02,8.716229338013936623e-02,nan,nan,6.116281442256701339e+00,1.000000000000000000e+00
9.000000000000000000e+00,1.176858492186429572e+02,3.400975579562003759e+01,-2.733060869702652173e-03,8.328808011488932550e+01,3.013052309873096579e-01,nan,nan,9.080489264215751533e+00,1.000000000000000000e+00
1.000000000000000000e+01,3.566297911940225163e+01,1.376138286435852081e+02,-1.502108236830813036e-02,4.684167295625045995e+02,1.975855854685937274e-02,nan,nan,1.026061147458936595e+01,1.000000000000000000e+00
1.000000000000000000e+01,6.040454290716504460e+01,2.699635778217825433e+01,-1.374403983429218525e-02,4.283919243919946780e+02,1.530505449272878682e-02,nan,nan,1.436211849615544445e+01,1.000000000000000000e+00
1.000000000000000000e+01,9.431088906783752179e+01,8.239460703925952600e+01,-1.553681088223880791e-02,4.845805868664886589e+02,1.618192767797033138e-02,nan,nan,1.008759869091990780e+01,1.000000000000000000e+00
1.000000000000000000e+01,2.174955577611163164e+02,1.295556221718375980e+02,-7.447986840400959083e-03,2.310623228232537087e+02,6.236760075249470070e-02,nan,nan,6.085465323793606274e+00,1.000000000000000000e+00
1.000000000000000000e+01,4.058592466613176697e+01,1.479873958601915547e+02,-8.766603585064033227e-03,2.723901383766959725e+02,2.592786764345168526e-01,nan,nan,5.488627787668891145e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.578432891292725415e+01,1.551402326489816517e+02,-8.240631747643310107e-03,2.559052369288663158e+02,4.256592391157143496e-02,nan,nan,3.060705280200176848e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.887373687125180481e+02,2.545001536440398127e+01,-6.769306339908265704e-03,2.097912577790685589e+02,2.227519278755187848e-01,nan,nan,6.757116532499299666e+00,1.000000000000000000e+00
1.000000000000000000e+01,9.751370832976648728e+01,4.290841834122831955e+01,-6.632824870747578913e-03,2.055136835659662609e+02,8.964113699994413764e-02,nan,nan,7.439075718107052815e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.186996101409259730e+01,1.093147382417745632e+02,-7.840421961876734708e-03,2.433619439092786934e+02,1.615549196500684070e-01,nan,nan,5.640364739950246786e+00,1.000000000000000000e+00
1.000000000000000000e+01,8.939720816729784758e+01,1.184636604405377653e+02,-7.282400350947289963e-03,2.258725450337779534e+02,1.321096914222996688e-01,nan,nan,6.196337857103396907e+00,1.000000000000000000e+00
1.000000000000000000e+01,5.868373890027806539e+01,1.529612494180161093e+02,-6.108666385516538407e-03,1.890856158305340102e+02,6.897160670912849678e-02,nan,nan,1.012425383434217885e+01,1.000000000000000000e+00
1.000000000000000000e+01,1.632242427829505971e+02,1.597298265970278237e+02,-6.443145727738125786e-03,1.995687987703217914e+02,1.314036161964524663e-01,nan,nan,6.182758823444985730e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.258276317164728795e+02,9.886331128152666281e+01,-8.085557551721102992e-03,2.510449332871065451e+02,3.604135798160301718e-02,nan,nan,9.069259282918041620e+00,1.000000000000000000e+00
1.100000000000000000e+01,1.089213309767101521e+02,2.427290044078382181e+01,-6.425464571040247728e-03,1.990146395836294460e+02,2.366760151340832063e-01,nan,nan,4.288877660034907002e+00,1.000000000000000000e+00
1.100000000000000000e+01,6.275302074815944309e+01,1.144205708692828125e+02,-1.459395797444142454e-02,4.550298844162226146e+02,1.947635332035646538e-02,nan,nan,1.112633908131044258e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.993540418394964888e+02,1.641429349697476070e+01,-6.866707772415513167e-03,2.128439934989756637e+02,5.941795630227175717e-02,nan,nan,8.187287688670163988e+00,1.000000000000000000e+00
1.100000000000000000e+01,6.239485068197256368e+01,1.032105301598274139e+02,-6.740274476240923525e-03,2.088813470626509741e+02,5.045806080035641905e-02,nan,nan,1.020791697042649204e+01,1.000000000000000000e+00
1.100000000000000000e+01,1.706167088458877572e+02,1.209834717767295729e+02,-7.992990723567114375e-03,2.481437227452271372e+02,4.089461420559792337e-02,nan,nan,1.123417660848283717e+01,1.000000000000000000e+00
1.100000000000000000e+01,4.592353785116292642e+01,1.376467276491132168e+02,-7.465202684853382113e-03,2.316018982889879112e+02,1.365872995152128677e-01,nan,nan,7.155678831483410995e+00,1.000000000000000000e+00
1.100000000000000000e+01,4.340864391175190207e+01,1.571060094794520126e+02,-6.683377492252432286e-03,2.070980934604647246e+02,6.220395251563293204e-02,nan,nan,9.545515087042533153e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.867743860621327201e+01,9.352644753383779630e+01,-1.362527422429874943e-02,4.246695970032620835e+02,5.626984615305596904e-02,nan,nan,6.750165818837087883e+00,1.000000000000000000e+00
1.200000000000000000e+01,1.970112765550094309e+02,1.342623388585782607e+02,-7.574972578124762601e-03,2.350422837693041060e+02,4.882290744133699345e-02,nan,nan,1.108137502226158055e+01,1.000000000000000000e+00
1.200000000000000000e+01,1.395618967468437290e+02,1.900055410497225594e+01,-5.934517863378271918e-03,1.836274885687921312e+02,8.935201984292184818e-02,nan,nan,7.893796355851914193e+00,1.000000000000000000e+00
